post_id,author,timestamp,timestamp_ms,content_text,scrape_time
356852884,Unknown,2025-04-01 10:52:00,1743504720775.0,"$COMP - Im bullish here 📈
If this blue support zone hold, we may see another FOMO pump📈
I'm in! (47.50$ average entry).
  t.me/Jsb_charts
#COMP
#trading",2025-04-01 19:42:56
356856125,Unknown,2025-04-01 10:25:19,1743503119035.0,"$COMP - Im bullish here 📈
If this blue support zone hold, we may see another FOMO pump📈
I'm in! (47.50$ average entry).
  t.me/Jsb_charts
#COMP
#trading",2025-04-01 19:43:00
356850046,Unknown,2025-04-01 09:18:31,1743499111873.0,"$COMP dropped down to 6.7% after Supposed 'Governance Attack' on Compound DAO. A whale holding COMP tokens is helping push through a governance proposal that would allocate. $ROY, transforming the F&B industry with a blockchain based mileage system, roy is showing uptrend momentum lately, check the 📉 from bingX
#Japan
#BingX",2025-04-01 19:43:11
356849994,Unknown,2025-04-01 09:17:21,1743499041622.0,"$COMP open interest skyrockets 269.29% to $49.7M, fueling a 33.69% price surge to $51 as volume explodes 1,096% to $327M. Meanwhile,
#SEED
is officially live on BingX. It launched with a bang, pumping 3x+ from $0.025 to $0.15, now cooling at $0.11 (+343%). BingX has been listing strong projects. $SEED could be another one to watch. Are you buying, holding, or just watching from the sidelines?
#BNBChain#
#Gold
#Japan",2025-04-01 19:43:12
356849561,Unknown,2025-04-01 08:58:45,1743497925053.0,$COMP how is it going ? I’m down like 20%+ lol rip fomo,2025-04-01 19:43:15
356849342,Unknown,2025-04-01 08:43:37,1743497017121.0,$COMP how is it going ? I’m down like 20%+ lol rip fomo,2025-04-01 19:43:16
356851275,Unknown,2025-04-01 08:28:50,1743496130237.0,"🚀 Is $COMP (Compound) Leading the Future of DeFi Lending? 💡📈

Compound $COMP is revolutionizing decentralized finance (DeFi) by enabling users to lend and borrow crypto assets in a trustless manner. With its algorithmic interest rate model, COMP allows users to earn passive income while maintaining liquidity. As a governance token, COMP holders influence protocol upgrades, making it a truly decentralized financial ecosystem.

🌍 Will $COMP continue to shape the future of DeFi and decentralized lending? 🤔📊

Drop your thoughts below! 👇🔥

Visit:
  www.coingabbar.com

#Crypto
#Compound
#COMP
#DeFi
#Blockchain",2025-04-01 19:43:16
356849177,Unknown,2025-04-01 08:25:45,1743495945139.0,"📢📢JUST IN: Upbit's Compound Token Listing Announcement Leads To $COMP Token Surge By Over 39%
https://unocrypto.com/upbit-compound-token-listing-announcement-leads-to-comp-token-surges-over-39/
Upbit's Compound Token Listing Announcement Leads To $COMP Token Surge By Over 39% - UnoCrypto
COMP token jumps 39% in value after its listing on Upbit, signaling increased liquidity and adoption, particularly within the South Korean crypto market.",2025-04-01 19:43:28
356849150,Unknown,2025-04-01 08:22:47,1743495767204.0,"✨Top Coin of the Day✨
Today, April 1st, 2025,
@Compound
$COMP is leading the charge on Bitop! With a remarkable 31.5% surge, COMP is definitely one to watch.
📊 Key Stats:
Market Cap: $454.62 Million
Volume(24H): $265.21 Million
Stay updated on the latest crypto trends with Bitop! Follow us for more insights.
💰Trade $COMP here:
  bitop.com/trade/spot/COMUSDT_C...
✍️Sign Up Instantly Here:
  bitop.com/?ru=fzKsD6
#BNBChain#
#Musk
#Japan",2025-04-01 19:43:31
356851189,Unknown,2025-04-01 08:20:10,1743495610908.0,"Compound founder suspected of selling $3.19M in $COMP, analyst reveals
Robert Leshner, founder of DeFi lending protocol Compound (COMP), is suspected of having sold 50,000 COMP ($3.19 million) via Galaxy Digital, according to an X post by on-chain analyst
@ai_9684xtpa
. Leshner moved 50,000 COMP to Galaxy Digital on March 12. Subsequently, these tokens were deposited into the Binance crypto exchange about an hour ago.",2025-04-01 19:43:42
356849117,Unknown,2025-04-01 08:19:06,1743495546334.0,$COMP nvm I'm fomoing this coin,2025-04-01 19:43:43
356846761,Unknown,2025-04-01 07:42:49,1743493369137.0,$COMP moon!!,2025-04-01 19:43:54
356846659,Unknown,2025-04-01 07:31:45,1743492705058.0,"Upbit lists $COMP, boosting its price by over 50% 📈. Now trading above $60 with a market cap of $540M.
Read more👇
https://crypto.ro/en/news/south-koreas-upbit-lists-compound-comp-price-spiked-by-over-50/
South Korea's Upbit Lists Compound (COMP) - Price Spiked by Over 50%
The biggest crypto exchange in South Korea, Upbit, announced the listing of Compound (COMP) today, triggering a significant price spike for the digital asset.",2025-04-01 19:43:54
356846616,Unknown,2025-04-01 07:28:33,1743492513705.0,"Upbit lists $COMP, boosting its price by over 50% 📈. Now trading above $60 with a market cap of $540M.
Read more👇
https://crypto.ro/en/news/south-koreas-upbit-lists-compound-comp-price-spiked-by-over-50/
South Korea's Upbit Lists Compound (COMP) - Price Spiked by Over 50%
The biggest crypto exchange in South Korea, Upbit, announced the listing of Compound (COMP) today, triggering a significant price spike for the digital asset.",2025-04-01 19:43:57
356846608,Unknown,2025-04-01 07:27:40,1743492460296.0,$COMP Bullish on $COMP,2025-04-01 19:43:58
356848522,Unknown,2025-04-01 07:10:45,1743491445088.0,$COMP Bullish on $COMP,2025-04-01 19:43:59
356846450,Unknown,2025-04-01 07:10:45,1743491445077.0,"#Upbit
Announces Listing of $COMP Trading Pairs, Price Surges Nearly 100%

South Korea’s largest exchange, Upbit, has officially announced on its website that it will list the COMP/KRW, COMP/BTC, and COMP/USDT trading pairs on the spot market at approximately 07:35 on April 1, 2025 (UTC).

Following the listing news, COMP's price surged nearly 100% before undergoing a correction.

Compound is a DeFi lending protocol that allows users to lend and borrow crypto assets without the need for any third party. Lenders earn interest, while borrowers can access funds quickly and anonymously.",2025-04-01 19:44:24
356846440,Unknown,2025-04-01 07:09:43,1743491383306.0,"Affected by the Upbit listing, COMP rose above 70 USDT
OKX market data shows that COMP has risen above 70 USDT and is now at 72.7 USDT, with a 24-hour increase of 85.8%. According to previous news, Upbit will launch Compound (COMP) Korean Won trading pair.
#Bitcoin
$BTC",2025-04-01 19:44:34
356841508,Unknown,2025-04-01 02:42:04,1743475324496.0,"Affected by the Upbit listing, COMP rose above 70 USDT
OKX market data shows that COMP has risen above 70 USDT and is now at 72.7 USDT, with a 24-hour increase of 85.8%. According to previous news, Upbit will launch Compound (COMP) Korean Won trading pair.
#Bitcoin
$BTC",2025-04-01 19:44:37
356841485,Unknown,2025-04-01 02:39:25,1743475165167.0,"$COMP
⚡️⚡️
#COMP
/USDT ️️️️️️️️⚡️⚡️
SIGNAL Type Regular (LONG) 🔼📈
Leverage: Cross (50X)
Amount: 1% ⚠️

Entry Targets

1) ➡️ 55.98

2 ➡️ 54.75

Take-Profit Targets:

1) 🔼 59

2) 🔼 65

3) 🔼 73

Stop Target:

1) ⛔ 53.50

Personal Signal visit my profile 🤷",2025-04-01 19:44:38
356665133,Unknown,2025-03-27 02:19:45,1743041985128.0,I’m bullish on$COMP,2025-04-01 19:44:47
356661593,Unknown,2025-03-26 23:48:42,1743032922777.0,$COMP is a high potential underestimated coin 🤫,2025-04-01 19:44:48
356640819,Unknown,2025-03-26 13:05:18,1742994318357.0,$COMP is a high potential underestimated coin 🤫,2025-04-01 19:44:48
356599550,Unknown,2025-03-25 12:10:20,1742904620125.0,$COMP is a high potential underestimated coin 🤫,2025-04-01 19:44:49
356562381,Unknown,2025-03-24 10:58:56,1742813936219.0,"$COMP Compound 🧾 is DeFi’s lending protocol pioneer. Supply assets, earn interest, and borrow against collateral—all governed by $COMP token holders. It’s a decentralized money market where the protocol is the bank and users own the power.",2025-04-01 19:44:49
356469911,Unknown,2025-03-22 04:57:49,1742619469457.0,$COMP ultra bullish,2025-04-01 19:44:50
356469004,Unknown,2025-03-22 02:30:07,1742610607862.0,$COMP this coin has no future,2025-04-01 19:44:51
356433289,Unknown,2025-03-21 01:06:30,1742519190508.0,"$COMP strengthens as volume increases, targeting $94. Positive sentiment from $GNO and $NEAR boosts confidence. Traders should watch breakout patterns for precision entries.
Missed the last breakout? Follow us and never miss the next big move.",2025-04-01 19:45:02
356399667,Unknown,2025-03-20 01:37:36,1742434656535.0,I’m bullish on$COMP,2025-04-01 19:45:03
356387884,Unknown,2025-03-19 20:30:49,1742416249121.0,$COMP lowest market cap coin on robinhood,2025-04-01 19:45:04
356365454,Unknown,2025-03-19 05:48:51,1742363331857.0,"$COMP still here, still grinding",2025-04-01 19:45:04
356299174,Unknown,2025-03-17 08:34:45,1742200485155.0,I’m bullish on $COMP,2025-04-01 19:45:08
356234181,Unknown,2025-03-15 02:31:45,1742005905145.0,$COMP patiently bullish $COMP for rich or poor i’ma hodl on Compound 💫✨,2025-04-01 19:45:20
356200883,Unknown,2025-03-14 05:20:12,1741929612983.0,$COMP get in and buckle up,2025-04-01 19:45:24
356185569,Unknown,2025-03-13 16:55:45,1741884945319.0,I'm bullish on $COMP,2025-04-01 19:45:24
356161239,Unknown,2025-03-12 23:12:53,1741821173147.0,"Alpha goldmine 👇🏻
Here’s all Alphas from this week 🧵
1/ Aave Labs launched Horizon to drive institutional DeFi adoption through RWA, starting with a product that lets institutions use tokenized money market funds as collateral to access $GHO liquidity
Some see it as future Horizon token Aave dilution.
Aave won’t abandon $Aave
  twitter.com/952921795316912133...
2/ Proposed by management firm Gauntlet in January, Compound has now launched a new series of vaults on Morpho to acquire market share from Aave. Incentivized with 1.5M $COMP and $POL each ($3M)
  twitter.com/169397751928679628...
3/ Solana SIMD-228 proposal to cut SOL inflation up to 80% failed in massive voter turnout
  twitter.com/1523751438/status/...
4/ Zksync Defi Steering Committee sunsets Ignite Program due to current market conditions to focus on Elastic Network
  twitter.com/184375525956456857...
5/ Off chain labs to add $ARB to its treasury through a strategic ARB buyback overtime
  twitter.com/102933082294234726...
6/ Balancer v3 plans expansion to Avalanche
  twitter.com/105589472424515584...
7/ Starknet plans to settle on both Bitcoin and Ethereum and unite them, aiming for full decentralization by 2026 (Stage 2).
StarkWare will also create BTC and ETH reserves.
  twitter.com/146307198651559936...
8/ Sony Soneium partnered with Asian messaging giant Line to bring Soneium mini apps onchain starting with 4 games
  twitter.com/175720381926250905...
9/ Union foundation’s Union Grants Program l announce awards to three of the earliest projects building on Union:
@escher_fi
,
@FlutonIO
and
@Dextr_Exchange
  twitter.com/187636609286551961...
10/ Blackrock’s BUIDL institutional onchain fund crossed $1B in assets under management, making it the first institutional-grade onchain fund to cross that milestone
  twitter.com/963568407118462976...
State of the Market
11/ Canada to suspend 25% electricity tariff on USA
Also, Canada will sell US bonds, size undisclosed. Canada will borrow US dollars thereby depreciating the $CAD
  twitter.com/138749787175119667...
12/ SEC delays SOL LTC DOGE XRP filings to extends them next decision on approval will be on or before April 4th 2025.
This probably comes due to SEC receiving backlash for its very pro crypto stance recently unlike its precedent and also, they haven’t elected a chair yet
  twitter.com/22506165/status/18...
13/ South Korea to release institutional crypto investment guideline in Q3
Ze end 🐍
  twitter.com/2207129125/status/...",2025-04-01 19:45:32
356147382,Unknown,2025-03-12 13:37:45,1741786665096.0,"$COMP strengthens as volume increases, targeting $94. Positive sentiment from $GNO and $NEAR boosts confidence. Traders should watch breakout patterns for precision entries.
Missed the last breakout? Follow us on Twitter and never miss the next big move:
  x.com/decilizer",2025-04-01 19:45:35
356139215,Unknown,2025-03-12 09:20:24,1741771224098.0,"Compound $COMP integrates Morpho tech for new Polygon $POL vaults
Decentralized lending protocol Compound has launched new lending vaults on Polygon using Morpho’s technology, with Gauntlet managing risk parameters. According to The Block, the move, approved with 93% support, aims to regain market share and could generate $2–$3 million in revenue.",2025-04-01 19:45:38
356105390,Unknown,2025-03-11 10:57:09,1741690629033.0,"Just swapped $COMP and got my funds instantly! This is the fastest swap I’ve ever used. 💸
#Compound
#DeFiLending
#Crypto
#Web3",2025-04-01 19:45:39
356048429,Unknown,2025-03-10 01:12:07,1741569127986.0,"Just swapped $COMP and got my funds instantly! This is the fastest swap I’ve ever used. 💸
#Compound
#DeFiLending
#Crypto
#Web3",2025-04-01 19:45:39
355997449,Unknown,2025-03-08 15:28:40,1741447720056.0,$COMP if ur holding compound u are u.,2025-04-01 19:45:43
355994886,Unknown,2025-03-08 15:22:02,1741447322594.0,"Securitize integrates RedStone Oracle to expand tokenized funds in DeFi
Securitize, a tokenization and security token platform, has chosen RedStone as its first oracle provider to bridge its tokenized funds—issued for institutions like Apollo, BlackRock, Hamilton Lane and KKR—into decentralized finance (DeFi), according to The Block. The integration will enable these assets, including BlackRock's BUIDL and Apollo’s ACRED, to be used as collateral and in money market platforms like Compound $COMP) and Morpho $MORPHO. Securitize previously lacked oracle support, limiting DeFi functionality. RedStone’s modular design allows rapid deployment across multiple blockchains, enhancing interoperability and efficiency.",2025-04-01 19:45:46
355980488,Unknown,2025-03-08 03:00:04,1741402804414.0,"M E S S I E R | VirgoDAO

Attention 'Halo' Stakers! 📢

You now have the opportunity to vote on a 'Classic'
#DAO
investment of 8.7 $ETH in $COMP.

#Compound
Finance is a decentralized lending and borrowing platform on
#Ethereum
, allowing users to earn interest on crypto assets or borrow against them without intermediaries. Lenders supply assets to liquidity pools and receive cTokens, which accrue interest automatically. Borrowers take overcollateralized loans, ensuring platform security. The $COMP token governs protocol decisions, enabling users to vote on upgrades. By automating interest rates via smart contracts, Compound delivers a transparent and efficient
#DeFi
experience.

🗳 Cast your vote for the
@Compound
proposal here:
  virgo.messier.app/proposal/67d...",2025-04-01 19:46:00
355968250,Unknown,2025-03-07 20:22:11,1741378931353.0,"$COMP max pain scenario was fun, wasn't it? Here's your entry anon",2025-04-01 19:46:15
355908059,Unknown,2025-03-06 07:10:44,1741245044995.0,"$COMP / USDT (1D Chart Analysis)

➤ Price is trading at $49.68 area.

➤ Key levels to watch:

Resistance trendline: Price is still inside a falling wedge.

Support zone: Around $35 - $40 (previous buying area).

➤ Breakout scenario:

If $52 - $55 resistance is broken, COMP could move toward $65 - $70.

If rejection happens, a retest of $40 - $35 is possible.

➤ Final reminder: Falling wedge structure indicates a potential breakout—watch for confirmation! 🚀

Join Telegram For Update link in bio",2025-04-01 19:46:26
355899948,Unknown,2025-03-06 00:52:45,1741222365046.0,"$COMP is setting up for a powerful reversal!

A clear double-bottom is forming, backed by a long-term higher low—the perfect structure for a bullish breakout.

Watch the volume—no strength on the bearish wave, but the bulls are stepping in with force! This setup is primed for a major move. Reload before the rocket ignites!
#StrategicCryptoReserve
#G20
#Macro Insights#
#WLFI
#CMC Smart Quests#",2025-04-01 19:46:26
355889290,Unknown,2025-03-05 19:20:17,1741202417992.0,"$COMP /USDT

🔼 LONG

✳️ ENTRY - 51.50 , 50 , 48.5

🎯 TARGETS - 53.30 , 54 , 55 , 56.60 , 58.20 , 60 , 70

🀄️ LEVERAGE -  cross 15x

🔴 STOPLOSS - 45.60

💯TRADING STRATEGY
  t.me/cryptoscapling/300
#CryptoSatRed",2025-04-01 19:46:30
355835737,Unknown,2025-03-04 12:10:09,1741090209399.0,"$COMP has completed a full cycle and bounced back! 🔥

📝 I first shared this asset when it was near the green zone🟢, then again when it touched the orange zone🟠 and entered the greed zone🟥—resulting in a +500% move 🚀

📉 Now, the asset has reached a local bottom, bounced back, and I’m sharing it once more.

💡 The indicator remains in a state of Fear🟦, but
#COMP
is already moving away from the green zone 🟢",2025-04-01 19:46:30
355824379,Unknown,2025-03-04 03:28:45,1741058925149.0,"$COMP has completed a full cycle and bounced back! 🔥

📝 I first shared this asset when it was near the green zone🟢, then again when it touched the orange zone🟠 and entered the greed zone🟥—resulting in a +500% move 🚀

📉 Now, the asset has reached a local bottom, bounced back, and I’m sharing it once more.

💡 The indicator remains in a state of Fear🟦, but
#COMP
is already moving away from the green zone 🟢",2025-04-01 19:46:31
355824088,Unknown,2025-03-04 02:55:29,1741056929218.0,"$COMP coin is bearish right now

reason

as you can see that comp coin is down trending so that I have used FIB in downtrend. as you can see after a huge pump comp coin are in deep pocket so that this is perfect time for short position.

current market price- 52

Follow me on x for more signal like this-
  x.com/CryptoCove4

Join my telegram channel for premium crypto signals-
  t.me/cryptocove4",2025-04-01 19:46:43
355805301,Unknown,2025-03-03 19:03:47,1741028627371.0,"$COMP coin is bearish right now

reason

as you can see that comp coin is down trending so that I have used FIB in downtrend. as you can see after a huge pump comp coin are in deep pocket so that this is perfect time for short position.

current market price- 52

Follow me on x for more signal like this-
  x.com/CryptoCove4

Join my telegram channel for premium crypto signals-
  t.me/cryptocove4",2025-04-01 19:46:44
355780076,Unknown,2025-03-03 05:07:56,1740978476811.0,"$COMP Trade Plan 📈

✅ Entry Zone: Buy within $48 – $53 for a low-risk setup.

⛔ Stop Loss: Set at $45 to limit downside risk.

🎯 Profit Targets:

Target 1: $57 📍 (Move stop to breakeven)
Target 2: $63 🎯
Target 3: $70 🚀

📊 Risk/Reward Ratio: Aim for 3:1 ⚖️ to maximize gains.

🔄 Strategy: Adjust stop-loss to breakeven after hitting the first target.

Trade wisely! 🚀💰",2025-04-01 19:47:17
355778586,Unknown,2025-03-03 03:55:35,1740974135740.0,$COMP max pain heading our way. Get out now,2025-04-01 19:47:18
355680517,Unknown,2025-02-28 15:00:03,1740754803839.0,I’m bearish on$COMP,2025-04-01 19:47:26
355609096,Unknown,2025-02-26 22:04:00,1740607440296.0,I’m bearish on$COMP,2025-04-01 19:47:27
355591240,Unknown,2025-02-26 14:22:49,1740579769466.0,I’m bearish on$COMP,2025-04-01 19:47:27
355568144,Unknown,2025-02-25 22:53:36,1740524016202.0,I’m bearish on$COMP,2025-04-01 19:47:28
355458444,Unknown,2025-02-23 11:16:12,1740309372733.0,I’m bearish on$COMP,2025-04-01 19:47:29
355429649,Unknown,2025-02-22 19:46:23,1740253583836.0,$COMP all in 400$ incoming this week,2025-04-01 19:47:30
355422618,Unknown,2025-02-22 18:41:33,1740249693781.0,"$COMP is gaining traction, with rising volume pointing to a $127 target. Positive sentiment around $GNO and $NEAR suggests more price increases ahead. Traders should keep $COMP on their radar for significant growth opportunities in the near term.",2025-04-01 19:47:30
355413835,Unknown,2025-02-22 16:12:07,1740240727516.0,I’m bearish on$COMP,2025-04-01 19:47:31
355369382,Unknown,2025-02-21 16:19:51,1740154791725.0,$COMP 2000 target,2025-04-01 19:47:40
355355711,Unknown,2025-02-21 10:26:06,1740133566141.0,I’m bearish on$COMP,2025-04-01 19:47:40
355316807,Unknown,2025-02-20 14:24:42,1740061482418.0,$COMP added some more today.,2025-04-01 19:47:41
355133732,Unknown,2025-02-17 01:58:45,1739757525306.0,I’m bearish on$COMP,2025-04-01 19:47:41
355093809,Unknown,2025-02-16 20:24:23,1739737463448.0,I’m bullish on$COMP,2025-04-01 19:47:42
354980649,Unknown,2025-02-14 08:43:52,1739522632624.0,"$COMP Full Bullish
Target 2k 🔥",2025-04-01 19:47:43
354907881,Unknown,2025-02-12 23:04:40,1739401480775.0,"$COMP Full Bullish
Target 2k 🔥",2025-04-01 19:47:44
354832836,Unknown,2025-02-11 09:55:45,1739267745384.0,$COMP BULLISH!!! 🔥,2025-04-01 19:47:53
354832835,Unknown,2025-02-11 09:55:45,1739267745380.0,"$COMP is gaining traction, with rising volume pointing to a $127 target. Positive sentiment around $GNO and $NEAR suggests more price increases ahead. Traders should keep $COMP on their radar for significant growth opportunities in the near term.",2025-04-01 19:47:53
354822520,Unknown,2025-02-11 09:08:33,1739264913934.0,"$COMP is gaining traction, with rising volume pointing to a $127 target. Positive sentiment around $GNO and $NEAR suggests more price increases ahead. Traders should keep $COMP on their radar for significant growth opportunities in the near term.",2025-04-01 19:47:55
354820404,Unknown,2025-02-11 06:33:49,1739255629385.0,"$COMP showing a clear Ascending Triangle formation on the weekly, with price currently testing the lower support at $55.

Expecting a bounce here with potential targets at $90-$100 if support holds.

Key level to watch is $50.",2025-04-01 19:48:06
354811272,Unknown,2025-02-10 22:43:45,1739227425077.0,I’m bullish on$COMP,2025-04-01 19:48:06
354801945,Unknown,2025-02-10 18:11:54,1739211114137.0,"New Listing on
  Pump.Science
Coming Soon, Can the New Compound Project Compare to Rif/Uro?
#Bitcoin
$BTC
http://Pump.Science
Pump Science
Gamified longevity research platform",2025-04-01 19:48:07
354769930,Unknown,2025-02-10 03:53:55,1739159635477.0,"New Listing on
  Pump.Science
Coming Soon, Can the New Compound Project Compare to Rif/Uro?
#Bitcoin
$BTC
http://Pump.Science
Pump Science
Gamified longevity research platform",2025-04-01 19:48:17
